example_type,split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
near_border,train,10344.jpg,10344.txt,1,0,Crack,0.0580284,0.226759,0.0131584619556,158.7657024,413.608416,65666.83068479139,0.3838551060817873,0.0131584619556,0.2559034040545249,medium,True,0.0,False,False
near_border,train,10345.jpg,10345.txt,1,0,Crack,0.996899,0.173222,0.172684838578,478.51152,55.431039999999996,26524.391205580796,8.632555333618132,0.172684838578,5.755036889078755,large,True,0.0,False,False
near_border,train,10345.jpg,10345.txt,2,0,Crack,0.738969,0.218968,0.161810563992,354.70511999999997,70.06976,24854.102629171204,5.062171184830659,0.161810563992,3.3747807898871067,large,True,0.0,False,False
near_border,train,10346.jpg,10346.txt,1,1,Breakage,0.267068,0.371833,0.09930469564400002,427.3088,446.19960000000003,190665.01563648006,0.9576628934674078,0.09930469564400002,0.7182471701005559,medium,True,0.0,False,False
near_border,train,10348.jpg,10348.txt,3,4,Reinforcement,0.0210697,0.0940611,0.00198183915867,97.0891776,325.0751616,31561.2800979311,0.29866685944915944,0.00198183915867,0.22400014458686962,small,True,0.0,False,False
near_border,train,1035.JPG,1035.txt,2,1,Breakage,0.262061,0.152412,0.039941241132,716.998896,277.999488,199325.32598456522,2.579137469490591,0.039941241132,1.7194249796603942,medium,True,0.0,False,False
near_border,train,10351.jpg,10351.txt,1,4,Reinforcement,0.0311753,0.0799124,0.0024912930437199997,33.9187264,65.2085184,2211.7898945589654,0.5201579062406668,0.0024912930437199997,0.39011842968050015,small,True,0.0,False,False
near_border,train,10351.jpg,10351.txt,3,2,Comb,0.347075,0.878055,0.304750939125,377.61760000000004,716.49288,270560.32176268805,0.5270360816425699,0.304750939125,0.3952770612319274,large,True,0.0,False,False
near_border,train,10351.jpg,10351.txt,5,4,Reinforcement,0.0508251,0.0838779,0.00426310265529,55.297708799999995,68.4443664,3784.8166421877036,0.80792199137079,0.00426310265529,0.6059414935280926,small,True,0.0,False,False
near_border,train,10352.jpg,10352.txt,2,2,Comb,0.995994,0.302069,0.300858911586,1593.5904,362.4828,577649.11024512,4.396320046082186,0.300858911586,3.29724003456164,large,True,0.0,False,False
near_border,train,10354.jpg,10354.txt,1,2,Comb,0.997859,0.993979,0.991850890961,1596.5744,1192.7748,1904353.7106451201,1.3385380039886825,0.991850890961,1.003903502991512,large,True,5.000000000143778e-07,True,False
near_border,train,10354.jpg,10354.txt,2,2,Comb,0.407146,0.312138,0.127085738148,651.4336000000001,374.5656,244004.61724416004,1.7391709222630163,0.127085738148,1.304378191697262,large,True,0.0,False,False
near_border,train,10355.jpg,10355.txt,3,2,Comb,0.546276,0.552684,0.30191800478399994,594.348288,450.990144,268045.2199912734,1.3178742283112954,0.30191800478399994,0.9884056712334717,large,True,0.0,False,False
near_border,train,10355.jpg,10355.txt,4,1,Breakage,0.546659,0.556954,0.304463916686,594.764992,454.47446399999995,270305.5009451643,1.3086873721468322,0.304463916686,0.9815155291101241,large,True,5.00000000069889e-07,True,False
near_border,train,10357.jpg,10357.txt,1,0,Crack,0.135884,0.33504,0.04552657536,382.64934400000004,707.60448,270764.3900834611,0.540767271569564,0.04552657536,0.4055754536771729,medium,True,0.0,False,False
near_border,train,10357.jpg,10357.txt,2,3,Hole,0.024386,0.0300852,0.0007336576872,68.67097600000001,63.5399424,4363.349859591782,1.0807528840315728,0.0007336576872,0.8105646630236795,tiny,True,0.0,False,False
near_border,train,10357.jpg,10357.txt,3,2,Comb,0.44336,0.211816,0.09391074176,1248.5017599999999,447.355392,558523.9942574899,2.790849920056401,0.09391074176,2.093137440042301,medium,True,0.0,False,False
near_border,train,10358.jpg,10358.txt,2,0,Crack,0.146399,0.408254,0.059767977346,674.606592,1410.925824,951819.8616934317,0.4781304449354242,0.059767977346,0.3585978337015681,medium,True,0.0,False,False
near_border,train,10358.jpg,10358.txt,3,0,Crack,0.120356,0.10414,0.01253387384,554.600448,359.90783999999996,199605.04930271232,1.5409512835285835,0.01253387384,1.1557134626464376,medium,True,0.0,False,False
near_border,train,10363.jpg,10363.txt,1,0,Crack,0.993935,0.161547,0.160567217445,477.0888,51.69504,24663.124599551997,9.22890861483036,0.160567217445,6.1526057432202395,large,True,0.0,False,False
near_border,train,10364.jpg,10364.txt,2,2,Comb,0.193682,0.585415,0.11338434803,892.4866559999999,2023.19424,1805673.8616960617,0.44112751922425397,0.11338434803,0.3308456394181905,large,True,0.0,False,False
near_border,train,10364.jpg,10364.txt,12,2,Comb,0.167085,0.332482,0.05555275497000001,769.92768,1149.057792,884691.3999804826,0.6700513110484176,0.05555275497000001,0.5025384832863132,medium,True,0.0,False,False
near_border,train,10365.jpg,10365.txt,2,2,Comb,0.507845,0.245299,0.12457387065499999,812.552,294.3588,239181.83165759998,2.760413481778021,0.12457387065499999,2.0703101113335154,large,True,0.0,False,False
near_border,train,10365.jpg,10365.txt,3,1,Breakage,0.184073,0.110815,0.020398049494999997,294.5168,132.978,39164.255030399996,2.214778384394411,0.020398049494999997,1.6610837882958083,medium,True,0.0,False,False
near_border,train,10367.jpg,10367.txt,2,1,Breakage,0.162854,0.120453,0.019616252862,177.185152,98.289648,17415.466220906495,1.802683757703558,0.019616252862,1.3520128182776685,medium,True,0.0,False,False
near_border,train,10368.jpg,10368.txt,1,2,Comb,0.837936,0.312014,0.26144776310400003,1340.6976,374.4168,501979.7051596801,3.5807624016871036,0.26144776310400003,2.685571801265328,large,True,0.0,False,False
near_border,train,10368.jpg,10368.txt,2,2,Comb,0.976022,0.696302,0.6796060706439999,1561.6352,835.5624,1304843.6556364798,1.8689629882819043,0.6796060706439999,1.4017222412114283,large,True,0.0,False,False
near_border,train,10368.jpg,10368.txt,3,1,Breakage,0.638185,0.270546,0.17265839901000002,1021.096,324.65520000000004,331504.12609920005,3.1451706302563456,0.17265839901000002,2.3588779726922593,large,True,0.0,False,False
near_border,train,10369.jpg,10369.txt,1,5,Seepage,0.264848,1.0,0.264848,423.75679999999994,1200.0,508508.1599999999,0.3531306666666666,0.264848,0.264848,large,True,0.0,False,False
near_border,train,10370.jpg,10370.txt,2,0,Crack,0.0978598,0.744998,0.0729053552804,450.93795839999996,2574.713088,1161035.8633684795,0.17514105183280132,0.0729053552804,0.131355788874601,medium,True,0.0,False,False
near_border,train,10370.jpg,10370.txt,3,0,Crack,0.160293,0.752403,0.120604934079,738.630144,2600.304768,1920663.4852317267,0.2840552204071488,0.120604934079,0.2130414153053616,large,True,0.0,False,False
near_border,train,10373.jpg,10373.txt,1,1,Breakage,0.573072,0.42643,0.24437509295999998,317.481888,157.7791,50092.006554940795,2.0121922865575987,0.24437509295999998,1.3438829350655443,large,True,0.0,False,False
near_border,train,10373.jpg,10373.txt,2,4,Reinforcement,0.0232905,0.209184,0.004871999952,12.902937,77.39808000000001,998.66255016096,0.16670874781389924,0.004871999952,0.11133977742083523,small,True,0.0,False,False
near_border,train,10373.jpg,10373.txt,3,4,Reinforcement,0.0234279,0.14507,0.003398685453,12.979056600000002,53.6759,696.66254415594,0.2418041728224399,0.003398685453,0.16149376163231544,small,True,0.0,False,False
near_border,train,10373.jpg,10373.txt,5,1,Breakage,0.325907,0.341968,0.111449764976,180.552478,126.52816,22844.972824780478,1.426974659237912,0.111449764976,0.9530336171805549,large,True,0.0,False,False
near_border,train,10375.jpg,10375.txt,2,1,Breakage,0.814167,0.969243,0.789125665581,1667.414016,1488.757248,2482374.701736788,1.120003961854767,0.789125665581,0.8400029713910753,large,True,5.00000000069889e-07,True,False
near_border,train,10376.jpg,10376.txt,1,0,Crack,0.987687,0.17379,0.17165012373,474.08976,55.6128,26365.459004927998,8.524831693423097,0.17165012373,5.683221128948731,large,True,5.00000000069889e-07,True,False
near_border,train,10376.jpg,10376.txt,2,0,Crack,0.843212,0.164664,0.138846660768,404.74176,52.69248,21326.847093964803,7.681205363649613,0.138846660768,5.120803575766409,large,True,0.0,False,False
near_border,train,10376.jpg,10376.txt,3,0,Crack,0.996116,0.346705,0.34535839778,478.13568,110.9456,53047.049899007994,4.309640760877403,0.34535839778,2.8730938405849353,large,True,0.0,False,False
near_border,train,10376.jpg,10376.txt,4,1,Breakage,0.343647,0.444026,0.15258820282199997,164.95056,142.08831999999998,23437.547953459198,1.1609016138694581,0.15258820282199997,0.7739344092463054,large,True,0.0,False,False
near_border,train,10378.jpg,10378.txt,1,2,Comb,0.420359,0.200675,0.08435554232499999,1681.436,451.1174,758525.0365863999,3.727269220828104,0.08435554232499999,2.0947253021053944,medium,True,4.999999999866223e-07,True,False
near_border,train,1038.JPG,1038.txt,2,5,Seepage,0.245949,0.375257,0.092294083893,1274.999616,1458.999216,1860223.4401443014,0.8738864298334209,0.092294083893,0.6554148223750657,medium,True,0.0,False,False
near_border,train,1038.JPG,1038.txt,3,1,Breakage,0.296103,0.095165,0.028178641995,1534.997952,370.00151999999997,567951.5754368871,4.148626070509116,0.028178641995,3.111469552881837,medium,True,0.0,False,False
near_border,train,1038.JPG,1038.txt,5,1,Breakage,0.277006,0.102623,0.028427186737999998,1435.9991039999998,398.99822400000005,572961.0921615913,3.5990112677794768,0.028427186737999998,2.699258450834608,medium,True,0.0,False,False
near_border,train,10380.jpg,10380.txt,1,1,Breakage,0.799748,0.609072,0.48710411385599994,1279.5968,730.8864,935239.8986035199,1.7507464908363326,0.48710411385599994,1.3130598681272494,large,True,0.0,False,False
near_border,train,10383.jpg,10383.txt,1,4,Reinforcement,0.0589038,0.39087,0.023023728306,271.4287104,1350.84672,366658.58315766987,0.20093227927443907,0.023023728306,0.1506992094558293,medium,True,0.0,False,False
near_border,train,10383.jpg,10383.txt,2,4,Reinforcement,0.0966593,0.643822,0.0622313838446,445.4060544,2225.048832,991050.2211084486,0.20017810305747036,0.0622313838446,0.15013357729310275,medium,True,0.0,False,False
near_border,train,10383.jpg,10383.txt,3,4,Reinforcement,0.113571,0.619894,0.070401981474,523.3351680000001,2142.3536639999998,1121169.0146648556,0.24428047375841683,0.070401981474,0.1832103553188126,medium,True,0.0,False,False
near_border,train,10383.jpg,10383.txt,4,4,Reinforcement,0.113451,0.0344696,0.0039106105896,522.782208,119.1269376,62277.443470806225,4.388446631234479,0.0039106105896,3.291334973425859,small,True,5.00000000069889e-07,True,False
near_border,train,10383.jpg,10383.txt,5,4,Reinforcement,0.0643996,0.402306,0.0259083454776,296.7533568,1390.369536,412596.8270004585,0.21343488124296764,0.0259083454776,0.16007616093222574,medium,True,0.0,False,False
near_border,train,10385.jpg,10385.txt,1,2,Comb,1.0,1.0,1.0,2048.0,1536.0,3145728.0,1.3333333333333333,1.0,1.0,large,True,0.0,False,False
near_border,train,10388.jpg,10388.txt,1,1,Breakage,0.810407,0.316457,0.256458967999,1296.6512,379.7484,492401.21855807997,3.41450075892354,0.256458967999,2.560875569192655,large,True,0.0,False,False
near_border,train,10389.jpg,10389.txt,1,0,Crack,1.0,0.167021,0.167021,480.0,53.44672,25654.4256,8.980906592584166,0.167021,5.987271061722777,large,True,0.0,False,False
near_border,train,10389.jpg,10389.txt,2,0,Crack,0.181406,0.489875,0.08886626425000001,87.07488000000001,156.76,13649.8581888,0.5554661903546824,0.08886626425000001,0.37031079356978824,medium,True,0.0,False,False
near_border,train,10391.jpg,10391.txt,1,0,Crack,0.127458,1.0,0.127458,203.9328,1200.0,244719.36,0.16994399999999998,0.127458,0.127458,large,True,0.0,False,False
near_border,train,10391.jpg,10391.txt,2,0,Crack,0.197191,1.0,0.197191,315.5056,1200.0,378606.72000000003,0.26292133333333334,0.197191,0.197191,large,True,0.0,False,False
near_border,train,10391.jpg,10391.txt,3,2,Comb,0.63183,0.998074,0.63061309542,1010.928,1197.6888000000001,1210777.1432063999,0.844065670481347,0.63061309542,0.6330492528610103,large,True,0.0,False,False
near_border,train,10391.jpg,10391.txt,4,0,Crack,0.143017,0.849137,0.12144102632900002,228.8272,1018.9644000000001,233166.77055168,0.22456839512744506,0.12144102632900002,0.16842629634558381,large,True,5.00000000069889e-07,True,False
near_border,train,10391.jpg,10391.txt,5,2,Comb,0.515454,0.832925,0.42933452294999996,824.7263999999999,999.51,824322.2840639999,0.8251307140498844,0.42933452294999996,0.6188480355374133,large,True,0.0,False,False
near_border,train,10392.jpg,10392.txt,1,2,Comb,0.832558,0.238686,0.198719938788,3836.427264,824.898816,3164664.30774372,4.650785271584145,0.198719938788,3.4880889536881092,large,True,0.0,False,False
near_border,train,10393.jpg,10393.txt,9,1,Breakage,0.427231,0.6581,0.2811607211,238.394898,243.497,58048.442478306,0.9790465508815304,0.2811607211,0.6491885731651725,large,True,0.0,False,False
near_border,train,10393.jpg,10393.txt,10,2,Comb,0.426688,0.65785,0.28069670080000003,238.091904,243.4045,57952.640847168004,0.9781737971155011,0.28069670080000003,0.648609865470852,large,True,0.0,False,False
near_border,train,10394.jpg,10394.txt,1,2,Comb,0.759984,0.245508,0.186582151872,3502.006272,848.475648,2971367.040935264,4.127409290124966,0.186582151872,3.095556967593724,large,True,0.0,False,False
near_border,train,10394.jpg,10394.txt,2,2,Comb,0.51173,0.739473,0.37841051829000005,2358.05184,2555.618688,6026281.349576786,0.9226931431798953,0.37841051829000005,0.6920198573849214,large,True,5.000000000143778e-07,True,False
near_border,train,10395.jpg,10395.txt,5,2,Comb,0.143468,0.179435,0.025743180580000004,661.100544,620.1273600000001,409966.5350452839,1.0660722081347933,0.025743180580000004,0.7995541561010951,medium,True,0.0,False,False
near_border,train,10395.jpg,10395.txt,7,1,Breakage,0.139964,0.1789,0.0250395596,644.954112,618.2784,398761.1964407808,1.0431451462642072,0.0250395596,0.7823588596981554,medium,True,0.0,False,False
near_border,train,10396.jpg,10396.txt,1,0,Crack,0.0609706,0.921677,0.056195199696199995,280.9525248,3185.315712,894922.4915715095,0.08820241075054855,0.056195199696199995,0.06615180806291142,medium,True,0.0,False,True
near_border,train,10396.jpg,10396.txt,2,0,Crack,0.0510457,0.57446,0.029323712821999998,235.21858559999998,1985.33376,466987.3989711298,0.11847810697582657,0.029323712821999998,0.08885858023186993,medium,True,0.0,False,False
near_border,train,10396.jpg,10396.txt,3,0,Crack,0.994985,0.426232,0.42409444652,4584.89088,1473.057792,6753809.236253737,3.1124989833392767,0.42409444652,2.334374237504458,large,True,0.0,False,False
near_border,train,10397.jpg,10397.txt,6,4,Reinforcement,0.0369874,0.0824181,0.0030484312319399996,170.4379392,284.83695359999996,48547.02337959001,0.5983701800130473,0.0030484312319399996,0.44877763500978546,small,True,0.0,False,False
near_border,train,10397.jpg,10397.txt,7,2,Comb,0.754632,0.214581,0.161929689192,3477.344256,741.591936,2578770.4589455193,4.689026521453437,0.161929689192,3.5167698910900778,large,True,0.0,False,False
near_border,train,10397.jpg,10397.txt,9,1,Breakage,0.766071,0.218877,0.16767532226699997,3530.055168,756.438912,2670271.0905818967,4.666675804218808,0.16767532226699997,3.500006853164106,large,True,0.0,False,False
near_border,train,10399.jpg,10399.txt,1,0,Crack,0.196345,0.79982,0.1570406579,402.11456,1228.52352,494007.1946944512,0.32731531261200436,0.1570406579,0.24548648445900328,large,True,0.0,False,False
near_border,train,10399.jpg,10399.txt,3,1,Breakage,0.0576963,0.145905,0.0084181786515,118.1620224,224.11008,26481.300293025794,0.5272499228950344,0.0084181786515,0.3954374421712758,small,True,1.4999999997655777e-07,True,False
near_border,train,10399.jpg,10399.txt,4,1,Breakage,0.129712,0.285225,0.0369971052,265.650176,438.1056,116382.8297465856,0.6063610599818856,0.0369971052,0.4547707949864142,medium,True,0.0,False,False
near_border,train,10399.jpg,10399.txt,5,0,Crack,0.203612,0.954076,0.19426132251199998,416.997376,1465.460736,611093.2815430287,0.2845503572741235,0.19426132251199998,0.2134127679555926,large,True,0.0,False,False
near_border,train,10399.jpg,10399.txt,6,0,Crack,0.360944,0.904772,0.326572024768,739.213312,1389.729792,1027306.7623293912,0.5319115386712526,0.326572024768,0.3989336540034395,large,True,0.0,False,False
near_border,train,10399.jpg,10399.txt,7,0,Crack,0.161188,0.584283,0.094179408204,330.113024,897.4586879999999,296262.8014107525,0.36783088560395105,0.094179408204,0.27587316420296326,medium,True,5.000000000143778e-07,True,False
near_border,train,104.JPG,104.txt,11,1,Breakage,0.025735,0.046569,0.001198453215,83.99904000000001,114.000912,9575.96716712448,0.7368277895882097,0.001198453215,0.5526208421911573,small,True,0.0,False,False
near_border,train,1040.JPG,1040.txt,3,4,Reinforcement,0.03655,0.231908,0.0084762374,100.0008,423.000192,42300.3576001536,0.2364084033323559,0.0084762374,0.1576056022215706,small,True,0.0,False,False
near_border,train,1040.JPG,1040.txt,12,4,Reinforcement,0.030702,0.015351,0.000471306402,84.000672,28.000224,2352.037632150528,3.0,0.000471306402,2.0,tiny,True,0.0,False,False
near_border,train,10400.jpg,10400.txt,5,2,Comb,0.409943,0.191178,0.07837208285399999,1889.017344,660.7111679999999,1248094.8557264977,2.8590667684914934,0.07837208285399999,2.14430007636862,medium,True,0.0,False,False
